z,silk,recomb,compton,reion_y,stars,struct,stellarBH,SMBH,tau_bar,tau_grav,tau_DM
1.184513275981749075e+03,6.933757613267124308e+80,2.120360983453510265e+82,4.881042536786047118e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.802878396764579567e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.181569630209741263e+03,6.933757613267124308e+80,2.162210343431363102e+82,4.931608887975360245e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.844963272229301936e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.178633293550677763e+03,6.933757613267124308e+80,2.201103444870847410e+82,4.985938187936383749e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.887816717466873971e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.175704247855930589e+03,6.933757613267124308e+80,2.236852477974170031e+82,5.044573628571556495e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.931380664805898563e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.172782475021934715e+03,6.933757613267124308e+80,2.269282735691442768e+82,5.107949181564872876e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.975593595856790778e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.169867956990077573e+03,6.933757613267124308e+80,2.298234034351725038e+82,5.176809524688072433e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.020390804478834848e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.166960675746584684e+03,6.933757613267124308e+80,2.323562030681983669e+82,5.251838040253397842e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.065704685806330049e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.164060613322410973e+03,6.933757613267124308e+80,2.345139420073608880e+82,5.333992766579221249e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.111465049217202809e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.161167751793130037e+03,6.933757613267124308e+80,2.362857002183736893e+82,5.424077836445768596e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.157599452850794294e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.158282073278820235e+03,6.933757613267124308e+80,2.376624601393942791e+82,5.522830859779737892e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.204033557030637320e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.155403559943956452e+03,6.933757613267124308e+80,2.386371831271431077e+82,5.631607207281576613e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.250691493725534467e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.152532193997299373e+03,6.933757613267124308e+80,2.392048693965453247e+82,5.751526402853433126e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.297496248992961098e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.149667957691786114e+03,6.933757613267124308e+80,2.393626007397011094e+82,5.883814486439304614e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.344370055194247027e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.146810833324419264e+03,6.933757613267124308e+80,2.391095655134821021e+82,6.029856516580311589e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.391234789654642155e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.143960803236157744e+03,6.933757613267124308e+80,2.384470655963803772e+82,6.191379283001524773e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.438012376364135511e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.141117849811811084e+03,6.933757613267124308e+80,2.373785052311786955e+82,6.369901674552016490e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.484625187278328213e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.138281955479924363e+03,6.933757613267124308e+80,2.359093618872295921e+82,6.567077057073824343e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.530996439783849757e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.135453102712673854e+03,6.933757613267124308e+80,2.340471394913042892e+82,6.785137731925340155e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.577050586938280884e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.132631274025757648e+03,6.933757613267124308e+80,2.318013045857570025e+82,7.026134885021032058e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.622713697181302742e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.129816451978287887e+03,6.933757613267124308e+80,2.291832061739715014e+82,7.292380731985461677e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.667913820339114010e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.127008619172682074e+03,6.933757613267124308e+80,2.262059802026469792e+82,7.586503342269097214e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.712581336907021733e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.124207758254555756e+03,6.933757613267124308e+80,2.228844398056159455e+82,7.911148048469844768e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.756649287792461826e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.121413851912618384e+03,6.933757613267124308e+80,2.192349525920197453e+82,8.269421399105519597e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.800053681929837794e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.118626882878560536e+03,6.933757613267124308e+80,2.152753064005027128e+82,8.664561128475746274e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.842733779436287837e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.115846833926951376e+03,6.933757613267124308e+80,2.110245650588354872e+82,9.100199486028415254e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.884632348258805392e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.113073687875131100e+03,6.933757613267124308e+80,2.065029157833809613e+82,9.580167945260146727e+74,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.925695892565808477e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.110307427583104527e+03,6.933757613267124308e+80,2.017315099241192272e+82,1.010884739637005874e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.965874851453865094e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.107548035953435146e+03,6.933757613267124308e+80,1.967322988077743766e+82,1.069076633465096670e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.005123766869553361e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.104795495931139158e+03,6.933757613267124308e+80,1.915278664537191196e+82,1.133109595053572382e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.043401419982205625e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.102049790503582926e+03,6.933757613267124308e+80,1.861412609349539366e+82,1.203536109779518441e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.080670935580814929e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.099310902700373163e+03,0.000000000000000000e+00,1.805958261300771034e+82,1.280964380704843784e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.116239845239703125e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.096578815593254149e+03,0.000000000000000000e+00,1.749150355629159123e+82,1.366054646490256940e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.150080146143970585e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.093853512296004510e+03,0.000000000000000000e+00,1.691223299554745208e+82,1.459535348498132811e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.182828310307926024e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.091134975964330579e+03,0.000000000000000000e+00,1.632409600289807424e+82,1.562189513760656514e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.214465245039456055e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.088423189795764074e+03,0.000000000000000000e+00,1.572938359788751168e+82,1.674894448919664131e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.244976251604334145e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.085718137029556374e+03,0.000000000000000000e+00,1.513033849248584175e+82,1.798574616440407484e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.274350946829549501e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.083019800946578016e+03,0.000000000000000000e+00,1.452914174989945146e+82,1.934269796922879160e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.302583158438391763e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.080328164869211832e+03,0.000000000000000000e+00,1.392790045858285124e+82,2.083101956139625194e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.329670795953659763e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.077643212161251540e+03,0.000000000000000000e+00,1.332863650713475213e+82,2.246287012253669431e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.355615699182970194e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.074964926227798742e+03,0.000000000000000000e+00,1.273327652947927069e+82,2.425174367122966362e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.380423466448278774e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.072293290515160834e+03,0.000000000000000000e+00,1.214364307317745741e+82,2.621201080486220527e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.404103264837733584e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.069628288510748234e+03,0.000000000000000000e+00,1.156144702712802214e+82,2.835959364071838291e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.426667624842956282e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.066969903742971837e+03,0.000000000000000000e+00,1.098828132855840034e+82,3.071172652714402157e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.448132221798276070e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.064318119781141149e+03,0.000000000000000000e+00,1.042561595331239944e+82,3.328711986174803870e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.468515646561154448e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.061672920235366291e+03,0.000000000000000000e+00,9.874794178228950095e+81,3.610635638712603800e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.487839167866237138e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.059034288756450451e+03,0.000000000000000000e+00,9.337030090067574388e+81,3.919130251024425291e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.506126488750490466e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.056402209035793476e+03,0.000000000000000000e+00,8.813407302159601008e+81,4.256641018277314425e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.523403499385552637e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.053776664805289556e+03,0.000000000000000000e+00,8.304878827871069174e+81,4.625753167917362967e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.539698028568090051e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.051157639837226270e+03,0.000000000000000000e+00,7.812268049198454802e+81,5.029321321204261227e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.555039596011688190e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.048545117944185677e+03,0.000000000000000000e+00,7.336270709455498988e+81,5.470427073905587986e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.569459167457616492e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.045939082978942224e+03,0.000000000000000000e+00,6.877457851118249290e+81,5.952397438055626086e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.582988914478827439e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.043339518834366345e+03,0.000000000000000000e+00,6.436279613510367811e+81,6.478840211584140786e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.595661980695394519e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.040746409443320772e+03,0.000000000000000000e+00,6.013069800133273558e+81,7.053679175838326111e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.607512255952539304e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.038159738778563678e+03,0.000000000000000000e+00,5.608051122072103313e+81,7.681118391684880094e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.618574159837231510e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.035579490852649087e+03,0.000000000000000000e+00,5.221341021975799261e+81,8.365727623395301370e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.628882435729663922e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.033005649717827964e+03,0.000000000000000000e+00,4.852957982576007476e+81,9.112421227343809079e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.638471956403443031e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.030438199465949992e+03,0.000000000000000000e+00,4.502828224478503866e+81,9.926533312080388801e+75,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.647377542006247862e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.027877124228363982e+03,0.000000000000000000e+00,4.170792699940212046e+81,1.081372757795869994e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.655633791073194376e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.025322408175823512e+03,0.000000000000000000e+00,3.856614292422234232e+81,1.178018163239289992e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.663274925050575279e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.022774035518383812e+03,0.000000000000000000e+00,3.559985135758603316e+81,1.283248373964830989e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.670334646639772462e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.020231990505307635e+03,0.000000000000000000e+00,3.280533971681676038e+81,1.397772377466438913e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.676846012111550648e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.017696257424966916e+03,0.000000000000000000e+00,3.017833470049248741e+81,1.522347204954825524e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.682841317591849500e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.015166820604745794e+03,0.000000000000000000e+00,2.771407442304322805e+81,1.657785182368378756e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.688351999181938691e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.012643664410943870e+03,0.000000000000000000e+00,2.540737885320715021e+81,1.804952776858433524e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.693408546649831421e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.010126773248678546e+03,0.000000000000000000e+00,2.325271799718352639e+81,1.964774970316544882e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.698040430316822920e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.007616131561791917e+03,0.000000000000000000e+00,2.124427733843949367e+81,2.138233165382864003e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.702276040663319641e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.005111723832749703e+03,0.000000000000000000e+00,1.937602011783485666e+81,2.326375401630533891e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.706142640092139115e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.002613534582550074e+03,0.000000000000000000e+00,1.764174610897989896e+81,2.530307111059705183e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.709666326214808754e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.000121548370621440e+03,0.000000000000000000e+00,1.603514661342507390e+81,2.751199279867565647e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.712872005967437533e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.976357497947363981e+02,0.000000000000000000e+00,1.454985546762207193e+81,2.990289087329683788e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.715783379816766861e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.951561234909114546e+02,0.000000000000000000e+00,1.317949591768070478e+81,3.248876553799912662e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.718422935283354328e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.926826541333067553e+02,0.000000000000000000e+00,1.191772327824285022e+81,3.528327290896015297e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.720811948987268383e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.902153264341432077e+02,0.000000000000000000e+00,1.075826334767446862e+81,3.830070655398787705e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.722970496411024816e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.877541251435950471e+02,0.000000000000000000e+00,9.694946602817692995e+80,4.155594316010512409e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.724917468574070679e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.852990350497087775e+02,0.000000000000000000e+00,8.721738242561419818e+80,4.506447744489867479e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.726670594821927061e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.828500409782960787e+02,0.000000000000000000e+00,7.832764190099838583e+80,4.884234481799928575e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.728246470950188457e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.804071277928505879e+02,0.000000000000000000e+00,7.022333199082844312e+80,5.290608208277955769e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.729660591907731331e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.779702803944508105e+02,0.000000000000000000e+00,6.284955238729287680e+80,5.727267810205030744e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.730927388354125035e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.755394837216601900e+02,0.000000000000000000e+00,5.615356357635936099e+80,6.195947572117576714e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.732060266381788200e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.731147227504476405e+02,0.000000000000000000e+00,5.008490245541549278e+80,6.698412499489010916e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.733071649753398463e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.706959824940795443e+02,0.000000000000000000e+00,4.459546726956406647e+80,7.236447208510711406e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.733973024048184109e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.682832480030415354e+02,0.000000000000000000e+00,3.963957430688766057e+80,7.811845461366986463e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.734774982156166162e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.658765043649324298e+02,0.000000000000000000e+00,3.517398885129304054e+80,8.426397036229678867e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.735487270606483975e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.634757367043831664e+02,0.000000000000000000e+00,3.115793291170889768e+80,9.081876245020563459e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.736118836263686342e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.610809301829616516e+02,0.000000000000000000e+00,2.755307223133269429e+80,9.780026856685866204e+76,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.736677872973694449e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.586920699990736239e+02,0.000000000000000000e+00,2.432348503518487051e+80,1.052254936518067524e+77,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.737171867788351529e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.563091413878847789e+02,0.000000000000000000e+00,2.143561490200812333e+80,1.131107783983714477e+77,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.737607646443542532e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.539321296212150401e+02,0.000000000000000000e+00,1.885821005172119970e+80,1.214717629292983397e+77,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.737991417810559078e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.515610200074614795e+02,0.000000000000000000e+00,1.656225122642336246e+80,1.303231038817311230e+77,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.738328817082751054e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.491957978914937257e+02,0.000000000000000000e+00,1.452087021467881550e+80,1.396783184919425828e+77,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.738624947499736863e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.468364486545756336e+02,0.000000000000000000e+00,1.270926092961603840e+80,1.495497976134959297e+77,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.738884420449496452e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.444829577142693324e+02,0.000000000000000000e+00,1.110458480411878736e+80,1.599482353745742192e+77,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.739111393822981999e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.421353105243404116e+02,0.000000000000000000e+00,9.685872114531948031e+79,1.708831362443835897e+77,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.739309608528871406e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.397934925746795898e+02,0.000000000000000000e+00,8.433920690389024772e+79,1.823619159102171409e+77,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.739482423104510203e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.374574893911998288e+02,0.000000000000000000e+00,7.331193314212585927e+79,1.943904670970681053e+77,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.739632846385741087e-06,0.000000000000000000e+00,0.000000000000000000e+00
9.351272865357599358e+02,0.000000000000000000e+00,6.361714964710670066e+79,2.069726138557368883e+77,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.739763568222013497e-06,0.000000000000000000e+00,0.000000000000000000e+00
